campaign_id,age,gender,interest_id,clicks,spent
1178,35-39,F,32,20,31.69
1178,35-39,F,32,30,46.76
1178,35-39,F,32,40,65.39
1178,35-39,F,32,50,78.16
1178,35-39,F,32,100,156.51
1178,35-39,F,32,200,298.91
1178,35-39,F,32,300,461.90
1178,35-39,F,32,400,549.77
1178,35-39,F,32,500,567.66
1178,35-39,F,32,1000,567.66
1178,35-39,F,18,0,0.50
1178,35-39,F,18,5,7.56
1178,35-39,F,18,10,13.04
1178,35-39,F,18,20,31.90
1178,35-39,F,18,30,48.99
1178,35-39,F,18,40,64.11
1178,35-39,F,18,50,76.57
1178,35-39,F,18,100,164.14
1178,35-39,F,18,200,306.96
1178,35-39,F,18,300,473.19
1178,35-39,F,18,400,558.72
1178,35-39,F,18,500,576.61
1178,35-39,F,18,1000,576.61
1178,35-39,F,63,0,1.25
1178,35-39,F,63,5,8.17
1178,35-39,F,63,10,13.65
1178,35-39,F,63,20,32.39
1178,35-39,F,63,30,46.96
1178,35-39,F,63,40,61.33
1178,35-39,F,63,50,74.20
1178,35-39,F,63,100,153.60
1178,35-39,F,63,200,288.64
1178,35-39,F,63,300,447.48
1178,35-39,F,63,400,536.73
1178,35-39,F,63,500,554.62
1178,35-39,F,63,1000,554.62
1178,35-39,F,65,0,0.39
1178,35-39,F,65,5,7.18
1178,35-39,F,65,10,12.01
1178,35-39,F,65,20,30.75
1178,35-39,F,65,30,44.08
1178,35-39,F,65,40,55.40
1178,35-39,F,65,50,67.84
1178,35-39,F,65,100,147.66
1178,35-39,F,65,200,289.23
1178,35-39,F,65,300,452.90
1178,35-39,F,65,400,542.16
1178,35-39,F,65,500,560.05
1178,35-39,F,65,1000,560.05
1178,35-39,F,25,0,0.00
1178,35-39,F,25,5,6.02
1178,35-39,F,25,10,11.50
1178,35-39,F,25,20,30.19
1178,35-39,F,25,30,43.18
1178,35-39,F,25,40,57.20
1178,35-39,F,25,50,69.64
1178,35-39,F,25,100,149.70
1178,35-39,F,25,200,291.17
1178,35-39,F,25,300,454.45
1178,35-39,F,25,400,544.16
1178,35-39,F,25,500,562.05
1178,35-39,F,25,1000,562.05
1178,35-39,F,10,0,0.77
1178,35-39,F,10,5,7.55
1178,35-39,F,10,10,13.03
1178,35-39,F,10,20,31.77
1178,35-39,F,10,30,45.36
1178,35-39,F,10,40,59.16
1178,35-39,F,10,50,72.73
1178,35-39,F,10,100,155.24
1178,35-39,F,10,200,289.70
1178,35-39,F,10,300,393.38
1178,35-39,F,10,400,462.64
1178,35-39,F,10,500,480.53
1178,35-39,F,10,1000,480.53
1178,35-39,F,19,0,1.33
1178,35-39,F,19,5,8.12
1178,35-39,F,19,10,13.60
1178,35-39,F,19,20,31.36
1178,35-39,F,19,30,44.95
1178,35-39,F,19,40,58.56
1178,35-39,F,19,50,71.33
1178,35-39,F,19,100,155.26
1178,35-39,F,19,200,294.03
1178,35-39,F,19,300,457.70
1178,35-39,F,19,400,546.78
1178,35-39,F,19,500,564.67
1178,35-39,F,19,1000,564.67
1178,35-39,F,26,0,0.84
1178,35-39,F,26,5,7.62
1178,35-39,F,26,10,13.10
1178,35-39,F,26,20,31.84
1178,35-39,F,26,30,45.95
1178,35-39,F,26,40,59.96
1178,35-39,F,26,50,73.42
1178,35-39,F,26,100,150.13
1178,35-39,F,26,200,288.83
1178,35-39,F,26,300,453.39
1178,35-39,F,26,400,542.49
1178,35-39,F,26,500,560.38
1178,35-39,F,26,1000,560.38
1178,35-39,F,36,0,0.63
1178,35-39,F,36,5,7.42
1178,35-39,F,36,10,12.89
1178,35-39,F,36,20,31.64
1178,35-39,F,36,30,45.22
1178,35-39,F,36,40,59.23
1178,35-39,F,36,50,71.68
1178,35-39,F,36,100,151.10
1178,35-39,F,36,200,292.38
1178,35-39,F,36,300,456.06
1178,35-39,F,36,400,545.31
1178,35-39,F,36,500,563.20
1178,35-39,F,36,1000,563.20
1178,35-39,F,23,0,0.78
1178,35-39,F,23,5,7.96
1178,35-39,F,23,10,13.82
1178,35-39,F,23,20,32.94
1178,35-39,F,23,30,46.52
1178,35-39,F,23,40,60.53
1178,35-39,F,23,50,72.98
1178,35-39,F,23,100,152.40
1178,35-39,F,23,200,293.68
1178,35-39,F,23,300,457.72
1178,35-39,F,23,400,546.27
1178,35-39,F,23,500,564.15
1178,35-39,F,23,1000,564.15
1178,35-39,F,64,0,0.84
1178,35-39,F,64,5,7.62
1178,35-39,F,64,10,13.10
1178,35-39,F,64,20,32.60
1178,35-39,F,64,30,46.02
1178,35-39,F,64,40,61.49
1178,35-39,F,64,50,69.56
1178,35-39,F,64,100,147.81
1178,35-39,F,64,200,289.85
1178,35-39,F,64,300,453.52
1178,35-39,F,64,400,542.77
1178,35-39,F,64,500,560.66
1178,35-39,F,64,1000,560.66
1178,35-39,F,22,0,0.37
1178,35-39,F,22,5,6.89
1178,35-39,F,22,10,12.31
1178,35-39,F,22,20,30.68
1178,35-39,F,22,30,43.68
1178,35-39,F,22,40,57.04
1178,35-39,F,22,50,68.65
1178,35-39,F,22,100,145.44
1178,35-39,F,22,200,287.20
1178,35-39,F,22,300,450.72
1178,35-39,F,22,400,539.71
1178,35-39,F,22,500,557.59
1178,35-39,F,22,1000,557.59
1178,35-39,F,2,0,0.66
1178,35-39,F,2,5,7.79
1178,35-39,F,2,10,13.69
1178,35-39,F,2,20,32.17
1178,35-39,F,2,30,45.76
1178,35-39,F,2,40,59.77
1178,35-39,F,2,50,72.21
1178,35-39,F,2,100,151.63
1178,35-39,F,2,200,292.86
1178,35-39,F,2,300,456.95
1178,35-39,F,2,400,546.21
1178,35-39,F,2,500,563.51
1178,35-39,F,2,1000,563.51
1178,35-39,F,66,0,0.39
1178,35-39,F,66,5,7.18
1178,35-39,F,66,10,12.65
1178,35-39,F,66,20,31.40
1178,35-39,F,66,30,44.98
1178,35-39,F,66,40,58.99
1178,35-39,F,66,50,71.44
1178,35-39,F,66,100,150.86
1178,35-39,F,66,200,292.14
1178,35-39,F,66,300,455.82
1178,35-39,F,66,400,545.07
1178,35-39,F,66,500,562.96
1178,35-39,F,66,1000,562.96
1178,35-39,F,100,0,0.39
1178,35-39,F,100,5,7.17
1178,35-39,F,100,10,12.65
1178,35-39,F,100,20,31.39
1178,35-39,F,100,30,44.98
1178,35-39,F,100,40,58.99
1178,35-39,F,100,50,71.43
1178,35-39,F,100,100,150.86
1178,35-39,F,100,200,292.14
1178,35-39,F,100,300,455.81
1178,35-39,F,100,400,545.07
1178,35-39,F,100,500,562.96
1178,35-39,F,100,1000,562.96
1178,35-39,F,101,0,1.35
1178,35-39,F,101,5,9.23
1178,35-39,F,101,10,15.88
1178,35-39,F,101,20,34.62
1178,35-39,F,101,30,48.21
1178,35-39,F,101,40,62.22
1178,35-39,F,101,50,74.66
1178,35-39,F,101,100,156.27
1178,35-39,F,101,200,294.64
1178,35-39,F,101,300,458.14
1178,35-39,F,101,400,546.98
1178,35-39,F,101,500,564.87
1178,35-39,F,101,1000,564.87
1178,35-39,F,102,0,0.43
1178,35-39,F,102,5,7.21
1178,35-39,F,102,10,12.69
1178,35-39,F,102,20,31.43
1178,35-39,F,102,30,45.02
1178,35-39,F,102,40,59.03
1178,35-39,F,102,50,71.47
1178,35-39,F,102,100,150.90
1178,35-39,F,102,200,292.18
1178,35-39,F,102,300,455.85
1178,35-39,F,102,400,545.11
1178,35-39,F,102,500,562.99
1178,35-39,F,102,1000,562.99
1178,35-39,F,103,0,0.00
1178,35-39,F,103,5,6.25
1178,35-39,F,103,10,11.72
1178,35-39,F,103,20,29.68
1178,35-39,F,103,30,43.26
1178,35-39,F,103,40,57.27
1178,35-39,F,103,50,69.72
1178,35-39,F,103,100,148.96
1178,35-39,F,103,200,290.60
1178,35-39,F,103,300,454.27
1178,35-39,F,103,400,543.53
1178,35-39,F,103,500,561.41
1178,35-39,F,103,1000,561.41
1178,35-39,F,105,0,0.00
1178,35-39,F,105,5,3.84
1178,35-39,F,105,10,8.97
1178,35-39,F,105,20,24.87
1178,35-39,F,105,30,38.45
1178,35-39,F,105,40,52.08
1178,35-39,F,105,50,64.88
1178,35-39,F,105,100,145.20
1178,35-39,F,105,200,287.97
1178,35-39,F,105,300,452.09
1178,35-39,F,105,400,541.34
1178,35-39,F,105,500,559.23
1178,35-39,F,105,1000,559.23
1178,35-39,F,107,0,0.00
1178,35-39,F,107,5,2.37
1178,35-39,F,107,10,7.85
1178,35-39,F,107,20,25.88
1178,35-39,F,107,30,39.47
1178,35-39,F,107,40,53.48
1178,35-39,F,107,50,66.60
1178,35-39,F,107,100,147.09
1178,35-39,F,107,200,289.63
1178,35-39,F,107,300,452.84
1178,35-39,F,107,400,542.81
1178,35-39,F,107,500,560.70
1178,35-39,F,107,1000,560.70
1178,35-39,F,110,0,0.00
1178,35-39,F,110,5,6.02
1178,35-39,F,110,10,12.08
1178,35-39,F,110,20,30.05
1178,35-39,F,110,30,40.70
1178,35-39,F,110,40,56.21
1178,35-39,F,110,50,69.14
1178,35-39,F,110,100,150.33
1178,35-39,F,110,200,292.31
1178,35-39,F,110,300,457.56
1178,35-39,F,110,400,546.82
1178,35-39,F,110,500,564.70
1178,35-39,F,110,1000,564.70
1178,35-39,F,111,0,1.36
1178,35-39,F,111,5,8.14
1178,35-39,F,111,10,13.62
1178,35-39,F,111,20,32.37
1178,35-39,F,111,30,45.95
1178,35-39,F,111,40,59.96
1178,35-39,F,111,50,72.61
1178,35-39,F,111,100,151.81
1178,35-39,F,111,200,293.09
1178,35-39,F,111,300,456.77
1178,35-39,F,111,400,545.63
1178,35-39,F,111,500,563.52
1178,35-39,F,111,1000,563.52
1178,35-39,F,112,0,0.00
1178,35-39,F,112,5,4.92
1178,35-39,F,112,10,10.40
1178,35-39,F,112,20,27.92
1178,35-39,F,112,30,41.50
1178,35-39,F,112,40,55.51
1178,35-39,F,112,50,67.96
1178,35-39,F,112,100,146.99
1178,35-39,F,112,200,287.35
1178,35-39,F,112,300,452.18
1178,35-39,F,112,400,541.87
1178,35-39,F,112,500,559.76
1178,35-39,F,112,1000,559.76
1178,35-39,F,113,0,0.00
1178,35-39,F,113,5,6.73
1178,35-39,F,113,10,11.45
1178,35-39,F,113,20,30.20
1178,35-39,F,113,30,44.07
1178,35-39,F,113,40,58.08
1178,35-39,F,113,50,70.53
1178,35-39,F,113,100,149.95
1178,35-39,F,113,200,291.47
1178,35-39,F,113,300,455.14
1178,35-39,F,113,400,544.81
1178,35-39,F,113,500,562.70
1178,35-39,F,113,1000,562.70
1178,35-39,F,108,0,0.00
1178,35-39,F,108,5,6.61
1178,35-39,F,108,10,12.08
1178,35-39,F,108,20,30.83
1178,35-39,F,108,30,44.41
1178,35-39,F,108,40,58.43
1178,35-39,F,108,50,70.87
1178,35-39,F,108,100,151.10
1178,35-39,F,108,200,292.38
1178,35-39,F,108,300,456.06
1178,35-39,F,108,400,545.31
1178,35-39,F,108,500,563.20
1178,35-39,F,108,1000,563.20
1178,35-39,F,109,0,0.00
1178,35-39,F,109,5,4.89
1178,35-39,F,109,10,10.37
1178,35-39,F,109,20,29.12
1178,35-39,F,109,30,41.82
1178,35-39,F,109,40,55.42
1178,35-39,F,109,50,67.87
1178,35-39,F,109,100,145.80
1178,35-39,F,109,200,288.78
1178,35-39,F,109,300,456.31
1178,35-39,F,109,400,546.10
1178,35-39,F,109,500,562.10
1178,35-39,F,109,1000,562.10
1178,35-39,F,114,0,0.63
1178,35-39,F,114,5,7.42
1178,35-39,F,114,10,12.89
1178,35-39,F,114,20,31.64
1178,35-39,F,114,30,45.22
1178,35-39,F,114,40,59.23
1178,35-39,F,114,50,71.68
1178,35-39,F,114,100,151.10
1178,35-39,F,114,200,292.38
1178,35-39,F,114,300,456.06
1178,35-39,F,114,400,545.31
1178,35-39,F,114,500,563.20
1178,35-39,F,114,1000,563.20
1178,35-39,F,104,0,0.00
1178,35-39,F,104,5,7.54
1178,35-39,F,104,10,13.02
1178,35-39,F,104,20,31.76
1178,35-39,F,104,30,45.35
1178,35-39,F,104,40,59.36
1178,35-39,F,104,50,71.80
1178,35-39,F,104,100,155.25
1178,35-39,F,104,200,295.95
1178,35-39,F,104,300,459.38
1178,35-39,F,104,400,548.63
1178,35-39,F,104,500,566.52
1178,35-39,F,104,1000,566.52
1178,35-39,F,106,0,0.00
1178,35-39,F,106,5,6.50
1178,35-39,F,106,10,11.98
1178,35-39,F,106,20,30.00
1178,35-39,F,106,30,43.70
1178,35-39,F,106,40,57.71
1178,35-39,F,106,50,70.16
1178,35-39,F,106,100,150.41
1178,35-39,F,106,200,295.33
1178,35-39,F,106,300,458.83
1178,35-39,F,106,400,548.09
1178,35-39,F,106,500,565.98
1178,35-39,F,106,1000,565.98
1178,40-44,M,15,0,0.51
1178,40-44,M,15,5,7.88
1178,40-44,M,15,10,14.56
1178,40-44,M,15,20,34.17
1178,40-44,M,15,30,47.43
1178,40-44,M,15,40,62.95
1178,40-44,M,15,50,83.18
1178,40-44,M,15,100,166.34
1178,40-44,M,15,200,337.87
1178,40-44,M,15,300,500.57
1178,40-44,M,15,400,582.96
1178,40-44,M,15,500,595.84
1178,40-44,M,15,1000,595.84
1178,40-44,M,16,0,0.63
1178,40-44,M,16,5,7.81
1178,40-44,M,16,10,14.49
1178,40-44,M,16,20,33.22
1178,40-44,M,16,30,50.14
1178,40-44,M,16,40,66.09
1178,40-44,M,16,50,87.58
1178,40-44,M,16,100,177.91
1178,40-44,M,16,200,342.14
1178,40-44,M,16,300,504.68
1178,40-44,M,16,400,583.93
1178,40-44,M,16,500,596.81
1178,40-44,M,16,1000,596.81
1178,40-44,M,20,0,0.94
1178,40-44,M,20,5,8.12
1178,40-44,M,20,10,14.80
1178,40-44,M,20,20,33.62
1178,40-44,M,20,30,48.80
1178,40-44,M,20,40,64.66
1178,40-44,M,20,50,84.47
1178,40-44,M,20,100,167.73
1178,40-44,M,20,200,334.95
1178,40-44,M,20,300,496.61
1178,40-44,M,20,400,579.01
1178,40-44,M,20,500,591.89
1178,40-44,M,20,1000,591.89
1178,40-44,M,28,0,0.46
1178,40-44,M,28,5,7.64
1178,40-44,M,28,10,13.77
1178,40-44,M,28,20,32.59
1178,40-44,M,28,30,47.76
1178,40-44,M,28,40,63.96
1178,40-44,M,28,50,83.66
1178,40-44,M,28,100,170.18
1178,40-44,M,28,200,331.08
1178,40-44,M,28,300,495.61
1178,40-44,M,28,400,579.02
1178,40-44,M,28,500,591.90
1178,40-44,M,28,1000,591.90
1178,40-44,M,29,0,0.24
1178,40-44,M,29,5,7.42
1178,40-44,M,29,10,14.10
1178,40-44,M,29,20,32.92
1178,40-44,M,29,30,47.58
1178,40-44,M,29,40,59.12
1178,40-44,M,29,50,78.79
1178,40-44,M,29,100,163.88
1178,40-44,M,29,200,328.78
1178,40-44,M,29,300,471.49
1178,40-44,M,29,400,553.88
1178,40-44,M,29,500,566.76
1178,40-44,M,29,1000,566.76
1178,40-44,M,27,0,1.11
1178,40-44,M,27,5,8.82
1178,40-44,M,27,10,15.51
1178,40-44,M,27,20,34.38
1178,40-44,M,27,30,48.49
1178,40-44,M,27,40,63.95
1178,40-44,M,27,50,83.76
1178,40-44,M,27,100,171.18
1178,40-44,M,27,200,338.98
1178,40-44,M,27,300,501.98
1178,40-44,M,27,400,584.37
1178,40-44,M,27,500,597.59
1178,40-44,M,27,1000,597.59
1178,40-44,M,31,0,1.08
1178,40-44,M,31,5,8.67
1178,40-44,M,31,10,15.36
1178,40-44,M,31,20,34.18
1178,40-44,M,31,30,49.35
1178,40-44,M,31,40,65.55
1178,40-44,M,31,50,84.96
1178,40-44,M,31,100,171.83
1178,40-44,M,31,200,338.40
1178,40-44,M,31,300,500.06
1178,40-44,M,31,400,582.46
1178,40-44,M,31,500,595.34
1178,40-44,M,31,1000,595.34
1178,40-44,M,7,0,0.32
1178,40-44,M,7,5,7.50
1178,40-44,M,7,10,14.19
1178,40-44,M,7,20,33.01
1178,40-44,M,7,30,48.18
1178,40-44,M,7,40,64.38
1178,40-44,M,7,50,84.20
1178,40-44,M,7,100,171.46
1178,40-44,M,7,200,338.26
1178,40-44,M,7,300,499.92
1178,40-44,M,7,400,582.32
1178,40-44,M,7,500,595.20
1178,40-44,M,7,1000,595.20
1178,40-44,M,30,0,0.42
1178,40-44,M,30,5,7.60
1178,40-44,M,30,10,14.28
1178,40-44,M,30,20,33.10
1178,40-44,M,30,30,47.68
1178,40-44,M,30,40,64.48
1178,40-44,M,30,50,84.29
1178,40-44,M,30,100,171.55
1178,40-44,M,30,200,338.40
1178,40-44,M,30,300,500.06
1178,40-44,M,30,400,582.46
1178,40-44,M,30,500,595.34
1178,40-44,M,30,1000,595.34
1178,40-44,M,24,0,1.05
1178,40-44,M,24,5,8.23
1178,40-44,M,24,10,14.91
1178,40-44,M,24,20,34.56
1178,40-44,M,24,30,48.39
1178,40-44,M,24,40,64.35
1178,40-44,M,24,50,83.98
1178,40-44,M,24,100,170.92
1178,40-44,M,24,200,337.72
1178,40-44,M,24,300,499.39
1178,40-44,M,24,400,581.78
1178,40-44,M,24,500,594.66
1178,40-44,M,24,1000,594.66
1178,40-44,M,21,0,0.75
1178,40-44,M,21,5,7.86
1178,40-44,M,21,10,15.48
1178,40-44,M,21,20,35.16
1178,40-44,M,21,30,52.08
1178,40-44,M,21,40,68.29
1178,40-44,M,21,50,86.97
1178,40-44,M,21,100,171.56
1178,40-44,M,21,200,338.98
1178,40-44,M,21,300,499.55
1178,40-44,M,21,400,581.94
1178,40-44,M,21,500,594.83
1178,40-44,M,21,1000,594.83
1178,40-44,M,32,0,0.27
1178,40-44,M,32,5,7.51
1178,40-44,M,32,10,14.20
1178,40-44,M,32,20,33.02
1178,40-44,M,32,30,49.86
1178,40-44,M,32,40,69.77
1178,40-44,M,32,50,89.92
1178,40-44,M,32,100,176.36
1178,40-44,M,32,200,344.28
1178,40-44,M,32,300,505.26
1178,40-44,M,32,400,586.27
1178,40-44,M,32,500,599.15
1178,40-44,M,32,1000,599.15
1178,40-44,M,18,0,0.75
1178,40-44,M,18,5,8.19
1178,40-44,M,18,10,14.88
1178,40-44,M,18,20,32.98
1178,40-44,M,18,30,47.19
1178,40-44,M,18,40,62.71
1178,40-44,M,18,50,81.78
1178,40-44,M,18,100,175.01
1178,40-44,M,18,200,343.68
1178,40-44,M,18,300,508.53
1178,40-44,M,18,400,587.20
1178,40-44,M,18,500,600.09
1178,40-44,M,18,1000,600.09
1178,40-44,M,63,0,1.10
1178,40-44,M,63,5,8.41
1178,40-44,M,63,10,15.10
1178,40-44,M,63,20,33.92
1178,40-44,M,63,30,49.73
1178,40-44,M,63,40,66.29
1178,40-44,M,63,50,86.53
1178,40-44,M,63,100,174.51
1178,40-44,M,63,200,335.07
1178,40-44,M,63,300,491.90
1178,40-44,M,63,400,574.29
1178,40-44,M,63,500,587.17
1178,40-44,M,63,1000,587.17
1178,40-44,M,65,0,0.37
1178,40-44,M,65,5,7.40
1178,40-44,M,65,10,14.09
1178,40-44,M,65,20,32.91
1178,40-44,M,65,30,47.82
1178,40-44,M,65,40,61.33
1178,40-44,M,65,50,81.15
1178,40-44,M,65,100,168.81
1178,40-44,M,65,200,335.89
1178,40-44,M,65,300,497.56
1178,40-44,M,65,400,579.95
1178,40-44,M,65,500,592.83
1178,40-44,M,65,1000,592.83
1178,40-44,M,25,0,0.00
1178,40-44,M,25,5,5.34
1178,40-44,M,25,10,12.02
1178,40-44,M,25,20,30.79
1178,40-44,M,25,30,45.37
1178,40-44,M,25,40,61.57
1178,40-44,M,25,50,81.39
1178,40-44,M,25,100,169.29
1178,40-44,M,25,200,336.28
1178,40-44,M,25,300,497.55
1178,40-44,M,25,400,580.39
1178,40-44,M,25,500,593.27
1178,40-44,M,25,1000,593.27
1178,40-44,M,10,0,0.62
1178,40-44,M,10,5,7.80
1178,40-44,M,10,10,14.93
1178,40-44,M,10,20,33.74
1178,40-44,M,10,30,48.92
1178,40-44,M,10,40,66.68
1178,40-44,M,10,50,86.89
1178,40-44,M,10,100,177.23
1178,40-44,M,10,200,338.74
1178,40-44,M,10,300,439.68
1178,40-44,M,10,400,502.08
1178,40-44,M,10,500,514.96
1178,40-44,M,10,1000,514.96
1178,40-44,M,19,0,1.17
1178,40-44,M,19,5,8.34
1178,40-44,M,19,10,15.03
1178,40-44,M,19,20,32.87
1178,40-44,M,19,30,48.05
1178,40-44,M,19,40,63.85
1178,40-44,M,19,50,83.99
1178,40-44,M,19,100,176.41
1178,40-44,M,19,200,340.69
1178,40-44,M,19,300,502.36
1178,40-44,M,19,400,584.57
1178,40-44,M,19,500,597.46
1178,40-44,M,19,1000,597.46
1178,40-44,M,26,0,0.62
1178,40-44,M,26,5,7.79
1178,40-44,M,26,10,14.48
1178,40-44,M,26,20,33.30
1178,40-44,M,26,30,48.47
1178,40-44,M,26,40,64.68
1178,40-44,M,26,50,85.51
1178,40-44,M,26,100,170.05
1178,40-44,M,26,200,334.27
1178,40-44,M,26,300,496.82
1178,40-44,M,26,400,579.06
1178,40-44,M,26,500,591.94
1178,40-44,M,26,1000,591.94
1178,40-44,M,36,0,0.47
1178,40-44,M,36,5,7.64
1178,40-44,M,36,10,14.33
1178,40-44,M,36,20,33.15
1178,40-44,M,36,30,48.32
1178,40-44,M,36,40,64.52
1178,40-44,M,36,50,84.34
1178,40-44,M,36,100,171.60
1178,40-44,M,36,200,338.40
1178,40-44,M,36,300,500.06
1178,40-44,M,36,400,582.46
1178,40-44,M,36,500,595.34
1178,40-44,M,36,1000,595.34
1178,40-44,M,23,0,0.61
1178,40-44,M,23,5,8.19
1178,40-44,M,23,10,15.25
1178,40-44,M,23,20,34.45
1178,40-44,M,23,30,49.62
1178,40-44,M,23,40,65.82
1178,40-44,M,23,50,85.63
1178,40-44,M,23,100,172.90
1178,40-44,M,23,200,339.70
1178,40-44,M,23,300,501.73
1178,40-44,M,23,400,583.41
1178,40-44,M,23,500,596.29
1178,40-44,M,23,1000,596.29
1178,40-44,M,64,0,0.67
1178,40-44,M,64,5,7.85
1178,40-44,M,64,10,14.53
1178,40-44,M,64,20,34.10
1178,40-44,M,64,30,49.12
1178,40-44,M,64,40,66.88
1178,40-44,M,64,50,82.32
1178,40-44,M,64,100,168.67
1178,40-44,M,64,200,336.22
1178,40-44,M,64,300,497.88
1178,40-44,M,64,400,580.28
1178,40-44,M,64,500,593.16
1178,40-44,M,64,1000,593.16
1178,40-44,M,22,0,0.21
1178,40-44,M,22,5,7.12
1178,40-44,M,22,10,13.75
1178,40-44,M,22,20,32.06
1178,40-44,M,22,30,46.64
1178,40-44,M,22,40,62.19
1178,40-44,M,22,50,81.18
1178,40-44,M,22,100,165.80
1178,40-44,M,22,200,333.09
1178,40-44,M,22,300,494.75
1178,40-44,M,22,400,576.87
1178,40-44,M,22,500,589.75
1178,40-44,M,22,1000,589.75
1178,40-44,M,2,0,0.49
1178,40-44,M,2,5,7.57
1178,40-44,M,2,10,14.11
1178,40-44,M,2,20,32.66
1178,40-44,M,2,30,47.84
1178,40-44,M,2,40,64.04
1178,40-44,M,2,50,83.85
1178,40-44,M,2,100,171.11
1178,40-44,M,2,200,337.86
1178,40-44,M,2,300,499.94
1178,40-44,M,2,400,582.33
1178,40-44,M,2,500,594.63
1178,40-44,M,2,1000,594.63
1178,40-44,M,66,0,0.23
1178,40-44,M,66,5,7.40
1178,40-44,M,66,10,14.09
1178,40-44,M,66,20,32.91
1178,40-44,M,66,30,48.08
1178,40-44,M,66,40,64.28
1178,40-44,M,66,50,84.10
1178,40-44,M,66,100,171.36
1178,40-44,M,66,200,338.16
1178,40-44,M,66,300,499.82
1178,40-44,M,66,400,582.22
1178,40-44,M,66,500,595.10
1178,40-44,M,66,1000,595.10
1178,40-44,M,100,0,0.17
1178,40-44,M,100,5,7.35
1178,40-44,M,100,10,14.03
1178,40-44,M,100,20,32.85
1178,40-44,M,100,30,48.03
1178,40-44,M,100,40,64.23
1178,40-44,M,100,50,84.04
1178,40-44,M,100,100,171.31
1178,40-44,M,100,200,338.11
1178,40-44,M,100,300,499.77
1178,40-44,M,100,400,582.16
1178,40-44,M,100,500,595.04
1178,40-44,M,100,1000,595.04
1178,40-44,M,101,0,1.18
1178,40-44,M,101,5,9.46
1178,40-44,M,101,10,17.31
1178,40-44,M,101,20,36.13
1178,40-44,M,101,30,51.30
1178,40-44,M,101,40,67.51
1178,40-44,M,101,50,87.32
1178,40-44,M,101,100,176.77
1178,40-44,M,101,200,340.65
1178,40-44,M,101,300,502.15
1178,40-44,M,101,400,584.12
1178,40-44,M,101,500,597.01
1178,40-44,M,101,1000,597.01
1178,40-44,M,102,0,0.26
1178,40-44,M,102,5,7.44
1178,40-44,M,102,10,14.12
1178,40-44,M,102,20,32.94
1178,40-44,M,102,30,48.12
1178,40-44,M,102,40,64.32
1178,40-44,M,102,50,84.13
1178,40-44,M,102,100,171.39
1178,40-44,M,102,200,338.19
1178,40-44,M,102,300,499.86
1178,40-44,M,102,400,582.25
1178,40-44,M,102,500,595.13
1178,40-44,M,102,1000,595.13
1178,40-44,M,103,0,0.00
1178,40-44,M,103,5,6.47
1178,40-44,M,103,10,13.16
1178,40-44,M,103,20,31.19
1178,40-44,M,103,30,46.36
1178,40-44,M,103,40,62.56
1178,40-44,M,103,50,82.38
1178,40-44,M,103,100,169.99
1178,40-44,M,103,200,337.14
1178,40-44,M,103,300,498.80
1178,40-44,M,103,400,581.20
1178,40-44,M,103,500,594.08
1178,40-44,M,103,1000,594.08
1178,40-44,M,105,0,0.00
1178,40-44,M,105,5,5.17
1178,40-44,M,105,10,11.51
1178,40-44,M,105,20,27.49
1178,40-44,M,105,30,42.66
1178,40-44,M,105,40,58.47
1178,40-44,M,105,50,78.64
1178,40-44,M,105,100,165.82
1178,40-44,M,105,200,334.11
1178,40-44,M,105,300,496.21
1178,40-44,M,105,400,578.61
1178,40-44,M,105,500,591.49
1178,40-44,M,105,1000,591.49
1178,40-44,M,107,0,0.00
1178,40-44,M,107,5,2.60
1178,40-44,M,107,10,9.29
1178,40-44,M,107,20,27.39
1178,40-44,M,107,30,42.56
1178,40-44,M,107,40,58.77
1178,40-44,M,107,50,79.26
1178,40-44,M,107,100,167.59
1178,40-44,M,107,200,335.64
1178,40-44,M,107,300,496.85
1178,40-44,M,107,400,579.96
1178,40-44,M,107,500,592.84
1178,40-44,M,107,1000,592.84
1178,40-44,M,110,0,0.00
1178,40-44,M,110,5,4.00
1178,40-44,M,110,10,10.69
1178,40-44,M,110,20,29.13
1178,40-44,M,110,30,41.38
1178,40-44,M,110,40,59.07
1178,40-44,M,110,50,79.38
1178,40-44,M,110,100,168.40
1178,40-44,M,110,200,335.90
1178,40-44,M,110,300,499.14
1178,40-44,M,110,400,581.53
1178,40-44,M,110,500,594.42
1178,40-44,M,110,1000,594.42
1178,40-44,M,111,0,1.19
1178,40-44,M,111,5,8.37
1178,40-44,M,111,10,15.06
1178,40-44,M,111,20,33.88
1178,40-44,M,111,30,49.05
1178,40-44,M,111,40,65.25
1178,40-44,M,111,50,85.27
1178,40-44,M,111,100,172.31
1178,40-44,M,111,200,339.11
1178,40-44,M,111,300,500.77
1178,40-44,M,111,400,582.77
1178,40-44,M,111,500,595.66
1178,40-44,M,111,1000,595.66
1178,40-44,M,112,0,0.00
1178,40-44,M,112,5,5.07
1178,40-44,M,112,10,11.75
1178,40-44,M,112,20,29.34
1178,40-44,M,112,30,44.51
1178,40-44,M,112,40,60.72
1178,40-44,M,112,50,80.53
1178,40-44,M,112,100,167.40
1178,40-44,M,112,200,333.28
1178,40-44,M,112,300,496.10
1178,40-44,M,112,400,578.93
1178,40-44,M,112,500,591.81
1178,40-44,M,112,1000,591.81
1178,40-44,M,113,0,0.00
1178,40-44,M,113,5,6.95
